Turkmenistan	Belarus	0
Turkmenistan	Canada	0
Turkmenistan	Chile	0
Turkmenistan	China	5
Turkmenistan	Cyprus	29
Turkmenistan	Czech Republic	0
Turkmenistan	Denmark	2
Turkmenistan	Equatorial Guinea	0
Turkmenistan	Finland	0
Turkmenistan	France	0
Turkmenistan	Georgia	9
Turkmenistan	Germany	2
Turkmenistan	Greece	1
Turkmenistan	Azerbaijan	22
Turkmenistan	Hong Kong	0
Turkmenistan	Hungary	0
Turkmenistan	Iran	145
Turkmenistan	Ireland	0
Turkmenistan	Israel	0
Turkmenistan	Italy	241
Turkmenistan	Kazakhstan	3
Turkmenistan	Dem. People's Korea, South	0
Turkmenistan	Austria	3
Turkmenistan	Kyrgyzstan	14
Turkmenistan	Latvia	3
Turkmenistan	Lithuania	0
Turkmenistan	Malta	0
Turkmenistan	Moldova	2
Turkmenistan	Afghanistan	23
Turkmenistan	Armenia	1
Turkmenistan	Netherlands	0
Turkmenistan	Belgium	0
Turkmenistan	Norway	0
Turkmenistan	Pakistan	0
Turkmenistan	Bermuda	12
Turkmenistan	Poland	0
Turkmenistan	Romania	7
Turkmenistan	Russia	618
Turkmenistan	Seychelles	3
Turkmenistan	India	0
Turkmenistan	Singapore	1
Turkmenistan	Slovakia	1
Turkmenistan	Sweden	0
Turkmenistan	Switzerland	55
Turkmenistan	Tajikistan	17
Turkmenistan	Thailand	0
Turkmenistan	United Arab Emirates	37
Turkmenistan	Turkey	112
Turkmenistan	Turks and Caicos Islands	0
Turkmenistan	Ukraine	99
Turkmenistan	Egypt	0
Turkmenistan	United States	8
Turkmenistan	Uzbekistan	4
Turkmenistan	Serbia	0
Turkmenistan	Br. Virgin Islands	0
Sierra Leone	China	6
Sierra Leone	Ecuador	10
Sierra Leone	France	4
Sierra Leone	Germany	4
Sierra Leone	Cote d'Ivoire	3
Sierra Leone	Japan	3
Sierra Leone	Belgium	2
Sierra Leone	Qatar	9
Sierra Leone	Russia	10
Sierra Leone	Saudi Arabia	22
Sierra Leone	Senegal	1
Sierra Leone	India	1
Sierra Leone	South Africa	3
Sierra Leone	Sweden	0
Sierra Leone	Brazil	2
Sierra Leone	United Kingdom	2
Sierra Leone	United States	54
Eritrea	Sri Lanka	1
Eritrea	China	0
Eritrea	France	1
Eritrea	Djibouti	0
Eritrea	Germany	1
Eritrea	Greece	3
Eritrea	Hong Kong	1
Eritrea	Iceland	0
Eritrea	Indonesia	0
Eritrea	Australia	0
Eritrea	Israel	1
Eritrea	Italy	5
Eritrea	Jordan	0
Eritrea	Kenya	0
Eritrea	Armenia	0
Eritrea	Netherlands	4
Eritrea	Pakistan	1
Eritrea	Russia	1
Eritrea	Saudi Arabia	0
Eritrea	India	3
Eritrea	Singapore	5
Eritrea	Vietnam	1
Eritrea	South Africa	1
Eritrea	Zimbabwe	0
Eritrea	Spain	0
Eritrea	Sudan	8
Eritrea	Sweden	0
Eritrea	Switzerland	0
Eritrea	United Arab Emirates	0
Eritrea	Turkey	0
Eritrea	Uganda	0
Eritrea	United Kingdom	1
Eritrea	United States	1
Eritrea	Yemen	1
Guinea-Bissau	Cabo Verde	0
Guinea-Bissau	Gambia, The	0
Guinea-Bissau	Guinea	0
Guinea-Bissau	Dem. People's Korea, South	0
Guinea-Bissau	Netherlands	0
Guinea-Bissau	Pakistan	0
Guinea-Bissau	Panama	0
Guinea-Bissau	Portugal	0
Guinea-Bissau	Senegal	0
Guinea-Bissau	India	11
Guinea-Bissau	Singapore	2
Guinea-Bissau	United States	0
Cuba	Bulgaria	0
Cuba	Belarus	0
Cuba	Canada	10
Cuba	Algeria	1
Cuba	Cayman Islands	1
Cuba	Chile	0
Cuba	China	11
Cuba	Colombia	4
Cuba	Costa Rica	2
Cuba	Croatia	0
Cuba	Cyprus	13
Cuba	Czech Republic	1
Cuba	Denmark	0
Cuba	Andorra	1
Cuba	Dominica	0
Cuba	Dominican Republic	15
Cuba	Ecuador	2
Cuba	El Salvador	0
Cuba	Estonia	3
Cuba	Finland	0
Cuba	Angola	1
Cuba	France	23
Cuba	Germany	10
Cuba	Ghana	0
Cuba	Antigua and Barbuda	0
Cuba	Greece	0
Cuba	Grenada	0
Cuba	Guatemala	2
Cuba	Guyana	1
Cuba	Argentina	2
Cuba	Haiti	6
Cuba	Honduras	5
Cuba	Hong Kong	6
Cuba	Hungary	0
Cuba	Indonesia	3
Cuba	Iran	1
Cuba	Australia	1
Cuba	Ireland	0
Cuba	Israel	1
Cuba	Italy	7
Cuba	Jamaica	2
Cuba	Japan	4
Cuba	Jordan	0
Cuba	Kenya	0
Cuba	Dem. People's Korea, South	0
Cuba	Austria	1
Cuba	Korea, South	1
Cuba	Lao People's Dem. Rep.	0
Cuba	Lebanon	0
Cuba	Luxembourg	0
Cuba	Bahamas, The	2
Cuba	Malaysia	0
Cuba	Mali	0
Cuba	Mexico	18
Cuba	Mongolia	0
Cuba	Morocco	1
Cuba	Bangladesh	0
Cuba	Netherlands	14
Cuba	Barbados	0
Cuba	Aruba	0
Cuba	Vanuatu	0
Cuba	New Zealand	0
Cuba	Nicaragua	0
Cuba	Nigeria	0
Cuba	Belgium	3
Cuba	Norway	0
Cuba	Pakistan	2
Cuba	Panama	7
Cuba	Paraguay	0
Cuba	Peru	1
Cuba	Philippines	0
Cuba	Bermuda	0
Cuba	Poland	0
Cuba	Portugal	1
Cuba	Guinea-Bissau	0
Cuba	Russia	47
Cuba	Rwanda	0
Cuba	Saint Kitts and Nevis	0
Cuba	Saint Lucia	0
Cuba	Saint Vincent and the Grenadines	0
Cuba	Sao Tome and Principe	0
Cuba	Serbia	0
Cuba	Bolivia	23
Cuba	India	1
Cuba	Slovakia	0
Cuba	Vietnam	1
Cuba	Slovenia	0
Cuba	South Africa	2
Cuba	Spain	61
Cuba	Sudan	0
Cuba	Suriname	0
Cuba	Sweden	1
Cuba	Switzerland	6
Cuba	Syria	0
Cuba	Thailand	0
Cuba	Brazil	11
Cuba	Trinidad and Tobago	0
Cuba	United Arab Emirates	0
Cuba	Tunisia	0
Cuba	Turkey	1
Cuba	Turkmenistan	0
Cuba	Uganda	0
Cuba	Ukraine	0
Cuba	United Kingdom	6
Cuba	United States	0
Cuba	Belize	0
Cuba	Uruguay	0
Cuba	Venezuela	188
Cuba	Yemen	0
Cuba	Br. Virgin Islands	0
Andorra	Bulgaria	0
Andorra	Canada	0
Andorra	Cabo Verde	0
Andorra	Chile	0
Andorra	China	0
Andorra	Costa Rica	0
Andorra	Cuba	0
Andorra	Czech Republic	0
Andorra	Denmark	0
Andorra	Dominican Republic	0
Andorra	Finland	0
Andorra	France	1
Andorra	French Polynesia	0
Andorra	Germany	0
Andorra	Argentina	0
Andorra	Hong Kong	0
Andorra	Australia	0
Andorra	Ireland	0
Andorra	Israel	0
Andorra	Italy	0
Andorra	Japan	0
Andorra	Austria	0
Andorra	Luxembourg	0
Andorra	Mauritania	0
Andorra	Morocco	0
Andorra	Netherlands	0
Andorra	Belgium	0
Andorra	Poland	0
Andorra	Portugal	0
Andorra	Russia	0
Andorra	Senegal	0
Andorra	Singapore	0
Andorra	Slovenia	0
Andorra	Bosnia and Herzegovina	0
Andorra	Spain	4
Andorra	Sweden	0
Andorra	Switzerland	0
Andorra	Syria	0
Andorra	Ukraine	0
Andorra	United Kingdom	0
Andorra	United States	0
Andorra	Burkina Faso	0
Andorra	Albania	0
Swaziland	China	0
Swaziland	Congo, Republic of the	0
Swaziland	France	0
Swaziland	Germany	0
Swaziland	Greece	0
Swaziland	Australia	0
Swaziland	Italy	19
Swaziland	Japan	0
Swaziland	Kenya	0
Swaziland	Lesotho	0
Swaziland	Madagascar	0
Swaziland	Malawi	0
Swaziland	Mauritius	0
Swaziland	Morocco	0
Swaziland	Mozambique	3
Swaziland	Namibia	4
Swaziland	Netherlands	0
Swaziland	New Zealand	0
Swaziland	Senegal	0
Swaziland	Bolivia	0
Swaziland	India	0
Swaziland	South Africa	111
Swaziland	Botswana	0
Swaziland	Switzerland	0
Swaziland	United Arab Emirates	1
Swaziland	Egypt	0
Swaziland	United Kingdom	0
Swaziland	Tanzania	0
Swaziland	United States	0
Swaziland	Zambia	0
Guinea	Bulgaria	0
Guinea	Cameroon	0
Guinea	Canada	7
Guinea	Algeria	0
Guinea	China	2
Guinea	Congo, Republic of the	0
Guinea	Congo, Democratic Republic of the	0
Guinea	Benin	0
Guinea	Denmark	1
Guinea	Finland	0
Guinea	Angola	0
Guinea	France	9
Guinea	Gabon	0
Guinea	Georgia	1
Guinea	Gambia, The	0
Guinea	Germany	10
Guinea	Ghana	0
Guinea	Greece	0
Guinea	Guam	0
Guinea	Hong Kong	0
Guinea	Hungary	0
Guinea	Iceland	0
Guinea	Australia	0
Guinea	Ireland	12
Guinea	Israel	1
Guinea	Italy	1
Guinea	Cote d'Ivoire	0
Guinea	Japan	0
Guinea	Dem. People's Korea, South	0
Guinea	Korea, South	0
Guinea	Lebanon	0
Guinea	Liberia	0
Guinea	Madagascar	0
Guinea	Malaysia	1
Guinea	Mali	1
Guinea	Mauritania	0
Guinea	Mexico	0
Guinea	Morocco	0
Guinea	Namibia	0
Guinea	Netherlands	0
Guinea	New Caledonia	0
Guinea	Nigeria	1
Guinea	Belgium	1
Guinea	Norway	0
Guinea	Panama	0
Guinea	Poland	0
Guinea	Portugal	0
Guinea	Guinea-Bissau	0
Guinea	Qatar	0
Guinea	Russia	18
Guinea	Senegal	0
Guinea	Sierra Leone	0
Guinea	India	0
Guinea	Singapore	0
Guinea	Vietnam	0
Guinea	Bosnia and Herzegovina	0
Guinea	South Africa	0
Guinea	Spain	16
Guinea	Sweden	0
Guinea	Switzerland	11
Guinea	Togo	0
Guinea	Brazil	0
Guinea	United Arab Emirates	0
Guinea	Tunisia	0
Guinea	Turkey	0
Guinea	Ukraine	5
Guinea	Egypt	0
Guinea	United Kingdom	0
Guinea	Tanzania	0
Guinea	United States	11
Guinea	Burkina Faso	0
Guinea	Albania	0
Anguilla	Canada	0
Anguilla	China	0
Anguilla	Dominican Republic	0
Anguilla	France	0
Anguilla	Antigua and Barbuda	0
Anguilla	Grenada	0
Anguilla	Guyana	1
Anguilla	Indonesia	0
Anguilla	Ireland	0
Anguilla	Israel	0
Anguilla	Italy	0
Anguilla	Japan	0
Anguilla	Bahamas, The	0
Anguilla	Mexico	0
Anguilla	Netherlands	0
Anguilla	Barbados	0
Anguilla	Saint Kitts and Nevis	0
Anguilla	Saint Vincent and the Grenadines	0
Anguilla	Switzerland	0
Anguilla	Trinidad and Tobago	0
Anguilla	Turks and Caicos Islands	0
Anguilla	United Kingdom	0
Anguilla	United States	0
Anguilla	Br. Virgin Islands	0
Saint Lucia	Canada	0
Saint Lucia	Cayman Islands	0
Saint Lucia	Central African Republic	0
Saint Lucia	China	0
Saint Lucia	Colombia	0
Saint Lucia	Congo, Republic of the	0
Saint Lucia	Costa Rica	0
Saint Lucia	Cuba	0
Saint Lucia	Denmark	0
Saint Lucia	Andorra	0
Saint Lucia	Dominica	0
Saint Lucia	Dominican Republic	0
Saint Lucia	Finland	0
Saint Lucia	France	0
Saint Lucia	Fr. South Antarctic Terr.	0
Saint Lucia	Gabon	0
Saint Lucia	Germany	0
Saint Lucia	Antigua and Barbuda	0
Saint Lucia	Greece	0
Saint Lucia	Grenada	0
Saint Lucia	Guinea	0
Saint Lucia	Guyana	0
Saint Lucia	Haiti	0
Saint Lucia	Honduras	0
Saint Lucia	Hong Kong	0
Saint Lucia	Indonesia	0
Saint Lucia	Australia	0
Saint Lucia	Ireland	0
Saint Lucia	Israel	0
Saint Lucia	Italy	0
Saint Lucia	Cote d'Ivoire	0
Saint Lucia	Jamaica	0
Saint Lucia	Japan	0
Saint Lucia	Dem. People's Korea, South	0
Saint Lucia	Austria	0
Saint Lucia	Korea, South	0
Saint Lucia	Latvia	0
Saint Lucia	Luxembourg	0
Saint Lucia	Bahamas, The	0
Saint Lucia	Malaysia	0
Saint Lucia	Mexico	0
Saint Lucia	Montserrat	0
Saint Lucia	Netherlands	0
Saint Lucia	Barbados	2
Saint Lucia	Aruba	0
Saint Lucia	Belgium	0
Saint Lucia	Norway	0
Saint Lucia	Panama	0
Saint Lucia	Peru	0
Saint Lucia	Philippines	0
Saint Lucia	Bermuda	0
Saint Lucia	Poland	0
Saint Lucia	Russia	0
Saint Lucia	Saint Kitts and Nevis	0
Saint Lucia	Anguilla	0
Saint Lucia	Saint Vincent and the Grenadines	1
Saint Lucia	San Marino	0
Saint Lucia	Bolivia	0
Saint Lucia	India	0
Saint Lucia	Singapore	0
Saint Lucia	Slovakia	0
Saint Lucia	Vietnam	0
Saint Lucia	Slovenia	0
Saint Lucia	Spain	0
Saint Lucia	Botswana	0
Saint Lucia	Suriname	0
Saint Lucia	Sweden	0
Saint Lucia	Switzerland	0
Saint Lucia	Thailand	0
Saint Lucia	Brazil	0
Saint Lucia	Tonga	0
Saint Lucia	Trinidad and Tobago	4
Saint Lucia	United Arab Emirates	0
Saint Lucia	Turkey	0
Saint Lucia	Turks and Caicos Islands	0
Saint Lucia	Egypt	0
Saint Lucia	United Kingdom	3
Saint Lucia	United States	6
Saint Lucia	Belize	0
Saint Lucia	Venezuela	0
Saint Lucia	Br. Virgin Islands	0
Seychelles	Canada	0
Seychelles	Sri Lanka	0
Seychelles	China	0
Seychelles	Colombia	0
Seychelles	Cuba	0
Seychelles	Cyprus	0
Seychelles	Czech Republic	0
Seychelles	Denmark	0
Seychelles	Finland	0
Seychelles	France	10
Seychelles	Georgia	0
Seychelles	Germany	3
Seychelles	Ghana	0
Seychelles	Greece	0
Seychelles	Guyana	0
Seychelles	Hong Kong	0
Seychelles	Hungary	0
Seychelles	Iceland	0
Seychelles	Indonesia	0
Seychelles	Iran	0
Seychelles	Australia	0
Seychelles	Ireland	0
Seychelles	Israel	0
Seychelles	Italy	3
Seychelles	Cote d'Ivoire	0
Seychelles	Japan	0
Seychelles	Kazakhstan	0
Seychelles	Kenya	0
Seychelles	Austria	0
Seychelles	Korea, South	0
Seychelles	Madagascar	0
Seychelles	Malaysia	0
Seychelles	Maldives	0
Seychelles	Malta	0
Seychelles	Mauritania	0
Seychelles	Mauritius	0
Seychelles	Mexico	0
Seychelles	Bahrain	0
Seychelles	Mongolia	0
Seychelles	Afghanistan	0
Seychelles	Morocco	0
Seychelles	Mozambique	0
Seychelles	Oman	0
Seychelles	Namibia	0
Seychelles	Armenia	0
Seychelles	Netherlands	1
Seychelles	New Zealand	0
Seychelles	Niger	0
Seychelles	Nigeria	0
Seychelles	Belgium	0
Seychelles	Norway	0
Seychelles	Philippines	0
Seychelles	Portugal	0
Seychelles	Qatar	0
Seychelles	Russia	0
Seychelles	Saudi Arabia	17
Seychelles	Sierra Leone	0
Seychelles	India	0
Seychelles	Singapore	0
Seychelles	Slovakia	0
Seychelles	South Africa	0
Seychelles	Zimbabwe	0
Seychelles	Spain	0
Seychelles	Swaziland	0
Seychelles	Sweden	0
Seychelles	Switzerland	0
Seychelles	Thailand	0
Seychelles	Brazil	0
Seychelles	United Arab Emirates	0
Seychelles	Turkey	0
Seychelles	Ukraine	0
Seychelles	United Kingdom	8
Seychelles	Tanzania	0
Seychelles	United States	0
Seychelles	Uruguay	0
United Arab Emirates	Bulgaria	5
United Arab Emirates	Burma	6
United Arab Emirates	Burundi	2
United Arab Emirates	Belarus	1
United Arab Emirates	Cambodia	1
United Arab Emirates	Cameroon	39
United Arab Emirates	Canada	31
United Arab Emirates	Algeria	131
United Arab Emirates	Central African Republic	1
United Arab Emirates	Sri Lanka	46
United Arab Emirates	Chad	9
United Arab Emirates	Chile	3
United Arab Emirates	China	430
United Arab Emirates	Colombia	2
United Arab Emirates	Comoros	12
United Arab Emirates	Congo, Republic of the	44
United Arab Emirates	Cook Islands	0
United Arab Emirates	Costa Rica	0
United Arab Emirates	Croatia	2
United Arab Emirates	Cuba	2
United Arab Emirates	Cyprus	23
United Arab Emirates	Czech Republic	14
United Arab Emirates	Benin	30
United Arab Emirates	Denmark	8
United Arab Emirates	Andorra	1
United Arab Emirates	Dominica	0
United Arab Emirates	Ecuador	2
United Arab Emirates	El Salvador	0
United Arab Emirates	Equatorial Guinea	6
United Arab Emirates	Ethiopia	21
United Arab Emirates	Eritrea	13
United Arab Emirates	Estonia	1
United Arab Emirates	Fiji	0
United Arab Emirates	Finland	43
United Arab Emirates	Angola	116
United Arab Emirates	France	211
United Arab Emirates	Djibouti	104
United Arab Emirates	Gabon	11
United Arab Emirates	Georgia	27
United Arab Emirates	Gambia, The	8
United Arab Emirates	West Bank	0
United Arab Emirates	Germany	190
United Arab Emirates	Ghana	39
United Arab Emirates	Antigua and Barbuda	0
United Arab Emirates	Kiribati	0
United Arab Emirates	Greece	12
United Arab Emirates	Greenland	0
United Arab Emirates	Guam	0
United Arab Emirates	Azerbaijan	92
United Arab Emirates	Guatemala	0
United Arab Emirates	Guinea	19
United Arab Emirates	Guyana	0
United Arab Emirates	Argentina	2
United Arab Emirates	Haiti	0
United Arab Emirates	Honduras	1
United Arab Emirates	Hong Kong	501
United Arab Emirates	Hungary	23
United Arab Emirates	Iceland	0
United Arab Emirates	Indonesia	65
United Arab Emirates	Iran	2509
United Arab Emirates	Iraq	1140
United Arab Emirates	Australia	56
United Arab Emirates	Ireland	19
United Arab Emirates	Italy	267
United Arab Emirates	Cote d'Ivoire	13
United Arab Emirates	Jamaica	0
United Arab Emirates	Japan	13111
United Arab Emirates	Kazakhstan	110
United Arab Emirates	Jordan	63
United Arab Emirates	Kenya	114
United Arab Emirates	Dem. People's Korea, South	0
United Arab Emirates	Austria	13
United Arab Emirates	Korea, South	91
United Arab Emirates	Kuwait	340
United Arab Emirates	Kyrgyzstan	7
United Arab Emirates	Lao People's Dem. Rep.	0
United Arab Emirates	Lebanon	101
United Arab Emirates	Lesotho	0
United Arab Emirates	Latvia	3
United Arab Emirates	Liberia	7
United Arab Emirates	Libya	239
United Arab Emirates	Lithuania	24
United Arab Emirates	Luxembourg	6
United Arab Emirates	Bahamas, The	0
United Arab Emirates	Madagascar	25
United Arab Emirates	Malawi	5
United Arab Emirates	Malaysia	77
United Arab Emirates	Maldives	17
United Arab Emirates	Mali	11
United Arab Emirates	Malta	4
United Arab Emirates	Mauritania	27
United Arab Emirates	Mauritius	9
United Arab Emirates	Mexico	3
United Arab Emirates	Bahrain	613
United Arab Emirates	Mongolia	3
United Arab Emirates	Moldova	0
United Arab Emirates	Afghanistan	271
United Arab Emirates	Morocco	67
United Arab Emirates	Mozambique	24
United Arab Emirates	Bangladesh	39
United Arab Emirates	Oman	523
United Arab Emirates	Namibia	35
United Arab Emirates	Armenia	31
United Arab Emirates	Nepal	5
United Arab Emirates	Netherlands	118
United Arab Emirates	Barbados	0
United Arab Emirates	Aruba	0
United Arab Emirates	New Caledonia	0
United Arab Emirates	Vanuatu	0
United Arab Emirates	New Zealand	18
United Arab Emirates	Nicaragua	0
United Arab Emirates	Niger	5
United Arab Emirates	Nigeria	127
United Arab Emirates	Belgium	492
United Arab Emirates	Norway	5
United Arab Emirates	Pakistan	310
United Arab Emirates	Panama	2
United Arab Emirates	Papua New Guinea	2
United Arab Emirates	Paraguay	0
United Arab Emirates	Peru	1
United Arab Emirates	Philippines	19
United Arab Emirates	Bermuda	0
United Arab Emirates	Poland	9
United Arab Emirates	Portugal	1
United Arab Emirates	Timor-Leste	0
United Arab Emirates	Qatar	1129
United Arab Emirates	Romania	19
United Arab Emirates	Russia	155
United Arab Emirates	Rwanda	51
United Arab Emirates	Anguilla	0
United Arab Emirates	San Marino	0
United Arab Emirates	Sao Tome and Principe	0
United Arab Emirates	Saudi Arabia	482
United Arab Emirates	Senegal	33
United Arab Emirates	Serbia	1
United Arab Emirates	Bolivia	0
United Arab Emirates	Seychelles	9
United Arab Emirates	Sierra Leone	7
United Arab Emirates	India	4076
United Arab Emirates	Singapore	137
United Arab Emirates	Slovakia	0
United Arab Emirates	Vietnam	39
United Arab Emirates	Slovenia	1
United Arab Emirates	Somalia	74
United Arab Emirates	Bosnia and Herzegovina	1
United Arab Emirates	South Africa	67
United Arab Emirates	Zimbabwe	4
United Arab Emirates	Spain	34
United Arab Emirates	Botswana	1
United Arab Emirates	Sudan	158
United Arab Emirates	Suriname	0
United Arab Emirates	Swaziland	1
United Arab Emirates	Sweden	8
United Arab Emirates	Switzerland	267
United Arab Emirates	Syria	93
United Arab Emirates	Tajikistan	9
United Arab Emirates	Thailand	131
United Arab Emirates	Togo	10
United Arab Emirates	Brazil	11
United Arab Emirates	Tonga	0
United Arab Emirates	Trinidad and Tobago	1
United Arab Emirates	Tunisia	27
United Arab Emirates	Turkey	102
United Arab Emirates	Turkmenistan	44
United Arab Emirates	Uganda	17
United Arab Emirates	Ukraine	134
United Arab Emirates	Macedonia	2
United Arab Emirates	Egypt	189
United Arab Emirates	United Kingdom	134
United Arab Emirates	Tanzania	124
United Arab Emirates	United States	465
United Arab Emirates	Belize	0
United Arab Emirates	Burkina Faso	2
United Arab Emirates	Uruguay	1
United Arab Emirates	Uzbekistan	13
United Arab Emirates	Venezuela	1
United Arab Emirates	Yemen	162
United Arab Emirates	Zambia	8
United Arab Emirates	Albania	1
United Arab Emirates	Solomon Islands	0
Comoros	Canada	0
Comoros	Central African Republic	0
Comoros	China	0
Comoros	France	1
Comoros	Germany	0
Comoros	Greece	0
Comoros	Italy	0
Comoros	Japan	0
Comoros	Kenya	0
Comoros	Kuwait	0
Comoros	Madagascar	0
Comoros	Malaysia	0
Comoros	Mauritius	0
Comoros	Moldova	0
Comoros	Netherlands	0
Comoros	Belgium	0
Comoros	Pakistan	0
Comoros	Russia	0
Comoros	Saudi Arabia	0
Comoros	Senegal	0
Comoros	India	0
Comoros	Singapore	0
Comoros	Vietnam	0
Comoros	South Africa	0
Comoros	Sudan	0
Comoros	United Arab Emirates	0
Comoros	Tunisia	0
Comoros	Egypt	0
Comoros	United Kingdom	0
Comoros	Tanzania	0
Comoros	United States	0
Comoros	Yemen	0
Faroe Islands	Belarus	0
Faroe Islands	Canada	1
Faroe Islands	Chile	0
Faroe Islands	China	2
Faroe Islands	Congo, Democratic Republic of the	0
Faroe Islands	Cyprus	0
Faroe Islands	Denmark	8
Faroe Islands	Ecuador	0
Faroe Islands	Estonia	0
Faroe Islands	Finland	1
Faroe Islands	France	8
Faroe Islands	Georgia	0
Faroe Islands	Germany	6
Faroe Islands	Antigua and Barbuda	0
Faroe Islands	Gibraltar	0
Faroe Islands	Greece	0
Faroe Islands	Greenland	0
Faroe Islands	Guatemala	0
Faroe Islands	Hong Kong	0
Faroe Islands	Iceland	1
Faroe Islands	Indonesia	0
Faroe Islands	Australia	0
Faroe Islands	Ireland	0
Faroe Islands	Israel	0
Faroe Islands	Italy	2
Faroe Islands	Japan	1
Faroe Islands	Kazakhstan	0
Faroe Islands	Kenya	0
Faroe Islands	Austria	0
Faroe Islands	Kyrgyzstan	0
Faroe Islands	Latvia	0
Faroe Islands	Lithuania	0
Faroe Islands	Luxembourg	0
Faroe Islands	Bahamas, The	0
Faroe Islands	Malaysia	0
Faroe Islands	Malta	0
Faroe Islands	Moldova	0
